MSE,MAE
0.04373962561688047,0.15270000946092285
0.04641371865824301,0.1532321016465691
0.04828254961684186,0.16936508540064119
0.04921542300596948,0.16795711028924776
0.04469592929151748,0.15763267581328372
0.04818012791784444,0.17245340948109697
0.045565927502996977,0.15587767822757098
0.048037839792373443,0.15575457279480076
0.04913417342965502,0.15816167646251134
0.05205135074438025,0.17118211954170673
0.05250040732974401,0.17356369780950578
0.0508873568055378,0.17016864387460856
0.05529414788101811,0.17817453858240861
0.05705519730841719,0.18297852072612947
0.053051145436211346,0.17227534221139731
0.04790695119366558,0.15618316560572407
0.05499533954191924,0.1820128128866924
0.054179717003768196,0.1781335139460038
0.05557518829694244,0.18385088925660392
0.05156425441837555,0.16643455094797496
0.04910889703874885,0.17273328147818603
0.05278895238068007,0.16992438162015622
0.052564717523756445,0.17161761034487985
0.05451157668714716,0.17770859011893042
0.051118921720162934,0.16139875939351053
0.0568752772865633,0.17198542854195187
0.06448672547042353,0.18850609002190333
0.07378540141971884,0.21419603460857883
0.0751368799221608,0.22772915352414197
0.06833094371031707,0.20882372919653516
0.0638026776752488,0.19521135100419768
0.05753708417998357,0.17653564707639344
0.06033143504962189,0.1835874069065736
0.06408003171208099,0.19510243430174676
0.060918392530269996,0.18103095832886895
0.05570619049009497,0.16514774012302663
0.05278809027753196,0.1572711942819084
0.056160965228739604,0.16537695076076375
0.05912939766739437,0.17816599101330358
0.069588332755149,0.201229816890083
0.07502402209903737,0.2101099858623645
0.07689292807285465,0.2230522706588894
0.07230804071544955,0.20863916485707396
0.06907119210217981,0.21002033464814382
0.06446783986308041,0.19461593016064468
0.05909252570029608,0.18330435717077168
0.06614497959734104,0.2004027995765315
0.07166780551109476,0.20886871419443068
0.06544502920830239,0.19996259916299192
0.06021308523054622,0.18189662700018794
0.06704105906341254,0.19138702303362887
0.07882481308171296,0.2212815870070179
0.07364658314554612,0.21979084408439103
0.07026754245911934,0.20982635617422463
0.07521126562310876,0.21323208033540406
0.07245836539634175,0.2168280449766151
0.06554845883563615,0.1973337446286004
0.06280947681166314,0.1853990374655808
0.06401054913748243,0.1835431576799419
0.07616387040591789,0.21665372423228327
0.07196407701751889,0.2077581149708623
0.06939309550428473,0.19808740958530405
0.07020721371279814,0.19878355377654242
0.07417897019142039,0.20651151515539357
0.07064373124951828,0.20688733344231622
0.06483182434041276,0.19180879176191393
0.07021291318402681,0.19816799920924436
0.06408482706881836,0.18671569326085494
0.05815118188841232,0.17665271430086216
0.055020968830142444,0.16951463551416024
0.05595659890187131,0.16808166599493005
0.06054926693746408,0.17630638355723816
0.06633845215294643,0.18855645871812435
0.06739794665280702,0.19561293107479455
0.06670992514557748,0.19776587360655926
0.06858406991614957,0.199659915477575
0.06554787957925981,0.18780557883261356
0.07097787712514847,0.19763800747290117
0.06948569550050444,0.19771519737541637
0.06509638203480098,0.18942858360268147
0.05951903232340516,0.1725057453902299
0.06413006080059135,0.18722825792379216
0.05920668397479664,0.1746356666157601
0.06657565037564925,0.19076198119086585
0.06513915384663867,0.18520895569387394
0.06503440366446753,0.18786037073929485
0.06638946716398794,0.18492820144353952
0.06349581878703386,0.18504895256287252
0.06827361555978469,0.19603921973036761
0.060379153900545206,0.17444041036615549
0.06014430040698547,0.17488294642935898
0.05626270310456411,0.16175766414058215
0.05511257213809243,0.15626174889798874
0.058336447172012314,0.17177198850568143
0.06466748767648318,0.18910087372775095
0.06074817668139265,0.17954033643766537
0.05719059099642224,0.17745779983806087
0.05637329408531347,0.1653999444147473
0.060156197327080774,0.17755439168049666
0.06429487144469889,0.19096040373288922
0.06762312753221308,0.1858933454775203
